TransactionAmount,BankName,BIN,Location,DeviceID,Timestamp,IsFraud
77.93,Wells Fargo,400000,Meghanchester,device_12,2025-04-14 00:35:00,0
103.73,Chase,440000,Lake Matthewton,device_36,2025-04-13 06:29:17,1
4.67,Wells Fargo,430000,Port Jennifer,device_72,2025-03-01 13:35:37,0
291.82,Bank of America,400000,North Bethshire,device_81,2025-01-04 03:05:18,0
184.62,Wells Fargo,410000,Thomasville,device_23,2025-02-25 09:34:00,0
35.18,Chase,400000,Wayneberg,device_94,2025-01-06 16:08:43,0
8.03,Chase,410000,Dunlaptown,device_17,2025-02-02 19:49:44,0
18.62,Bank of America,430000,Nortonland,device_29,2025-04-14 16:34:46,0
13.58,Bank of America,400000,Taylormouth,device_93,2025-01-01 08:00:01,0
13.16,Chase,420000,South Paigemouth,device_81,2025-02-22 20:48:58,0
73.1,Wells Fargo,430000,Phillipsbury,device_20,2025-01-09 06:13:55,0
28.22,Chase,430000,East Johnshire,device_3,2025-01-12 15:26:00,1
44.34,Chase,430000,Johnside,device_14,2025-05-20 16:59:55,0
455.69,Chase,410000,East Stephanieside,device_10,2025-05-23 13:03:37,0
115.3,Bank of America,430000,South Shane,device_30,2025-05-16 09:45:30,0
297.56,Chase,420000,Heathermouth,device_92,2025-02-24 10:38:57,0
15.38,Capital One,440000,Lake Annetteland,device_76,2025-05-20 22:11:15,0
48.15,Capital One,420000,East Dannyfort,device_58,2025-01-10 09:57:20,0
80.91,Capital One,440000,Hectorview,device_85,2025-03-23 17:34:49,0
7.99,Citibank,430000,Elizabethfurt,device_23,2025-01-22 05:20:57,0
0.42,Citibank,420000,South Courtney,device_41,2025-01-23 19:26:27,0
111.0,Chase,400000,Jamesbury,device_26,2025-04-29 08:00:07,0
102.67,Citibank,440000,Shaneland,device_60,2025-05-11 14:37:25,0
52.9,Capital One,400000,Port Erikastad,device_89,2025-02-06 11:09:32,0
67.26,Bank of America,410000,Williammouth,device_95,2025-03-27 05:56:18,0
53.69,Bank of America,440000,South Samanthaton,device_62,2025-01-18 05:54:24,0
2.43,Capital One,410000,North Maureentown,device_7,2025-03-09 21:44:23,0
40.85,Capital One,410000,Port Shawn,device_17,2025-03-29 07:25:33,0
19.49,Bank of America,440000,New Rachel,device_78,2025-02-16 03:47:37,0
10.36,Bank of America,410000,East Pamelaside,device_69,2025-04-20 20:31:18,0
314.01,Wells Fargo,440000,Robertmouth,device_69,2025-04-15 02:09:03,0
91.47,Wells Fargo,420000,West Michaelberg,device_71,2025-02-07 20:30:01,0
130.44,Chase,400000,Floreston,device_55,2025-02-17 16:39:57,0
37.89,Chase,410000,North Brooke,device_29,2025-03-08 16:49:09,0
49.95,Bank of America,440000,West Heatherstad,device_19,2025-05-20 19:21:41,0
27.04,Bank of America,430000,Bowersmouth,device_93,2025-01-21 15:30:03,0
10.2,Bank of America,420000,New Matthewland,device_59,2025-03-06 17:56:13,0
19.73,Wells Fargo,420000,Medinastad,device_1,2025-04-16 16:14:45,1
159.71,Bank of America,400000,Schultzfurt,device_11,2025-01-31 05:20:33,0
113.18,Capital One,400000,West Marieshire,device_11,2025-03-09 15:49:07,0
79.17,Citibank,400000,Arellanochester,device_57,2025-04-17 21:39:55,0
64.45,Capital One,420000,Connerport,device_8,2025-03-21 22:22:52,0
255.66,Capital One,400000,Lake Juliebury,device_93,2025-02-18 13:37:36,0
7.55,Wells Fargo,420000,East Garymouth,device_49,2025-02-16 09:56:14,0
32.93,Capital One,420000,Melissaville,device_97,2025-04-10 15:17:05,0
43.07,Chase,400000,East Juan,device_70,2025-02-06 18:31:42,0
152.52,Capital One,440000,Port Michael,device_70,2025-04-05 09:34:24,0
489.48,Citibank,440000,West Guyton,device_99,2025-01-08 08:39:47,0
27.53,Chase,420000,Lake Allisonberg,device_65,2025-05-11 09:12:06,0
207.39,Bank of America,420000,West Sheila,device_49,2025-05-02 07:55:44,0
177.56,Capital One,430000,Virginiaberg,device_60,2025-01-12 09:36:15,1
25.45,Bank of America,420000,West Kathleen,device_32,2025-01-05 20:21:41,0
50.97,Wells Fargo,400000,New Jasonchester,device_47,2025-05-17 14:55:14,0
52.71,Wells Fargo,440000,Tylershire,device_20,2025-04-27 17:45:48,0
382.68,Capital One,400000,Lake Jorge,device_31,2025-04-10 06:39:18,0
19.95,Wells Fargo,440000,Justinville,device_30,2025-05-21 06:05:56,0
160.52,Wells Fargo,400000,Stewartmouth,device_47,2025-03-13 11:53:29,0
40.68,Chase,440000,West Melissashire,device_49,2025-04-19 18:51:46,0
131.26,Capital One,400000,Adrianbury,device_81,2025-04-02 14:29:43,0
54.47,Citibank,410000,South Dianahaven,device_31,2025-03-27 12:48:56,0
86.36,Capital One,440000,Port Jacobshire,device_59,2025-01-20 01:46:02,0
178.74,Bank of America,440000,Maddenside,device_100,2025-02-08 05:17:13,0
163.05,Capital One,410000,Randyburgh,device_17,2025-04-28 18:14:38,0
201.31,Wells Fargo,400000,North Tracy,device_16,2025-03-08 21:23:13,0
6.15,Wells Fargo,440000,Amyhaven,device_16,2025-03-27 02:09:44,0
117.78,Capital One,400000,North Richard,device_34,2025-03-21 06:44:07,0
15.08,Wells Fargo,410000,Stevenmouth,device_71,2025-03-01 15:48:00,0
53.75,Citibank,410000,Fisherville,device_67,2025-01-21 07:46:29,0
79.54,Chase,440000,East William,device_83,2025-05-18 19:25:53,0
51.54,Wells Fargo,410000,North Christina,device_20,2025-02-26 12:04:59,0
73.32,Chase,430000,Port Antonio,device_80,2025-03-04 04:20:41,0
566.25,Chase,440000,West Juanbury,device_74,2025-03-07 21:17:40,0
14.53,Wells Fargo,430000,Aaronburgh,device_39,2025-01-10 08:00:16,0
112.53,Chase,430000,Port Norma,device_97,2025-02-22 08:15:16,0
50.42,Wells Fargo,440000,North Jenniferhaven,device_56,2025-02-22 04:48:53,0
14.27,Wells Fargo,420000,Maldonadohaven,device_11,2025-02-27 03:08:01,0
17.29,Bank of America,430000,Port Timothymouth,device_38,2025-03-26 05:36:59,0
298.13,Citibank,410000,New Brendamouth,device_46,2025-04-28 17:55:17,0
211.69,Wells Fargo,420000,Robinsonberg,device_6,2025-02-08 10:48:46,0
237.56,Chase,420000,Campbellborough,device_44,2025-04-07 21:18:17,0
477.16,Chase,420000,Marcusview,device_25,2025-04-16 20:27:00,0
23.36,Bank of America,400000,Sarahaven,device_61,2025-01-05 19:09:22,0
43.92,Citibank,420000,Lewisville,device_38,2025-01-18 19:33:00,0
110.63,Capital One,440000,East Debbiefort,device_3,2025-04-30 00:25:57,0
66.13,Bank of America,420000,Jenniferland,device_31,2025-04-04 23:52:34,0
54.2,Capital One,440000,South Daniel,device_23,2025-01-18 18:15:34,0
44.29,Wells Fargo,420000,Port Antonio,device_93,2025-05-18 02:32:18,0
90.09,Citibank,440000,East Russell,device_90,2025-04-25 06:59:56,0
85.71,Wells Fargo,400000,Lake Yesenia,device_38,2025-03-05 03:15:27,0
17.61,Bank of America,420000,Port Alexisfurt,device_31,2025-04-14 18:35:02,0
63.82,Chase,410000,Lake Vanessa,device_98,2025-04-03 00:09:53,0
80.63,Chase,440000,Abigailmouth,device_33,2025-01-06 07:20:45,0
84.46,Bank of America,430000,Hurleystad,device_94,2025-01-27 18:14:26,0
23.59,Chase,400000,East Jon,device_12,2025-03-14 01:16:52,0
135.58,Capital One,430000,North Andrea,device_68,2025-03-15 17:21:40,0
2.55,Bank of America,440000,West Christina,device_7,2025-03-19 17:37:54,0
43.82,Chase,410000,Josephborough,device_76,2025-03-31 22:34:00,0
151.51,Chase,430000,Davidsonland,device_28,2025-04-22 07:07:56,0
82.99,Wells Fargo,410000,South Ronaldhaven,device_6,2025-03-16 03:02:16,0
30.27,Bank of America,400000,West Jason,device_11,2025-05-01 11:47:52,0
118.73,Capital One,440000,Markbury,device_64,2025-01-15 05:09:12,0
83.79,Wells Fargo,430000,East Nathanielshire,device_13,2025-02-12 19:46:23,0
159.08,Capital One,430000,Morrisburgh,device_100,2025-05-19 14:19:42,0
132.81,Capital One,400000,West Christopher,device_2,2025-02-01 22:25:06,0
94.19,Chase,400000,South Traci,device_4,2025-02-08 16:04:07,0
66.98,Wells Fargo,430000,North John,device_15,2025-04-02 23:43:24,0
14.29,Capital One,440000,West Angelmouth,device_2,2025-04-07 00:46:52,0
30.29,Citibank,420000,Stevenland,device_61,2025-02-18 13:27:28,0
54.32,Citibank,420000,South Vickieview,device_94,2025-01-13 08:21:51,0
91.45,Capital One,400000,Leslieport,device_93,2025-03-17 04:26:11,0
72.09,Bank of America,440000,South Nicole,device_88,2025-02-07 23:01:06,0
33.99,Wells Fargo,440000,Baileyport,device_45,2025-03-20 15:52:01,0
0.65,Bank of America,400000,South Andrew,device_40,2025-05-15 00:58:24,0
68.57,Bank of America,440000,West James,device_82,2025-02-20 18:05:53,0
33.63,Wells Fargo,400000,Seanfurt,device_70,2025-02-02 22:36:17,0
132.65,Chase,430000,Michaelville,device_68,2025-04-12 02:41:28,0
2.42,Bank of America,440000,Port Matthew,device_18,2025-03-30 08:10:10,0
87.91,Citibank,410000,Prestonfurt,device_22,2025-02-09 22:25:02,0
283.83,Chase,410000,Lake Ryanberg,device_78,2025-01-14 16:00:47,0
19.17,Chase,400000,South Erin,device_31,2025-03-20 16:33:57,0
63.8,Wells Fargo,420000,Petersborough,device_54,2025-02-04 02:00:10,0
9.59,Wells Fargo,400000,Williamside,device_90,2025-04-20 11:20:07,0
98.26,Wells Fargo,410000,New Amyberg,device_67,2025-01-05 19:27:35,0
79.97,Bank of America,420000,Watkinsfurt,device_81,2025-01-20 01:40:01,1
52.32,Chase,430000,Sandrafurt,device_51,2025-03-08 18:50:55,0
73.68,Bank of America,440000,Laneport,device_89,2025-05-22 10:08:37,0
226.89,Chase,430000,North Laurenfurt,device_100,2025-02-10 06:18:51,0
21.85,Bank of America,410000,Dawnland,device_8,2025-04-10 20:30:49,0
2.28,Chase,420000,Hensonhaven,device_50,2025-04-27 08:20:37,0
197.81,Capital One,400000,Ortizfort,device_2,2025-04-25 03:19:53,1
86.07,Bank of America,420000,Williamburgh,device_96,2025-02-17 16:57:28,0
221.33,Chase,410000,Port Sandrastad,device_33,2025-04-26 09:07:31,0
90.87,Wells Fargo,400000,Jennifermouth,device_56,2025-02-02 09:09:03,0
166.16,Chase,430000,East Deborah,device_74,2025-03-28 21:39:55,0
56.15,Citibank,430000,Port Meganberg,device_98,2025-01-12 07:22:28,0
138.57,Chase,440000,Prestonview,device_27,2025-05-13 23:35:33,0
244.23,Wells Fargo,420000,Parkerbury,device_96,2025-04-21 17:24:05,0
84.89,Bank of America,410000,Hartfort,device_39,2025-04-03 14:54:09,0
19.94,Bank of America,440000,Paulville,device_58,2025-03-24 18:50:57,0
31.31,Wells Fargo,420000,Josephbury,device_31,2025-03-11 04:30:50,0
22.15,Capital One,440000,Kristinfurt,device_18,2025-04-17 16:57:27,0
28.35,Chase,410000,Bryanstad,device_83,2025-05-02 19:09:45,0
36.59,Bank of America,400000,Lake Allison,device_14,2025-05-07 15:19:35,0
81.0,Citibank,400000,Port Elizabethland,device_78,2025-01-01 17:08:58,0
88.67,Capital One,420000,Dylanhaven,device_73,2025-02-22 17:05:49,0
55.6,Bank of America,420000,South Timothyfort,device_37,2025-02-10 10:31:57,0
95.56,Bank of America,430000,New Tracy,device_33,2025-03-25 23:42:46,0
8.51,Chase,430000,Anthonyberg,device_97,2025-01-22 12:46:38,0
9.19,Capital One,440000,West Amber,device_81,2025-02-24 15:48:37,0
18.85,Capital One,440000,Johnville,device_49,2025-02-04 15:42:59,0
73.0,Wells Fargo,440000,West Anthonyberg,device_83,2025-04-28 14:42:41,0
24.08,Capital One,430000,Kylebury,device_12,2025-05-03 18:11:21,0
33.31,Wells Fargo,410000,Port Abigailbury,device_69,2025-04-04 15:31:58,0
51.13,Capital One,430000,Lake Meghan,device_82,2025-01-28 13:09:12,0
167.06,Chase,410000,Jeffersonside,device_43,2025-03-21 19:21:51,0
1.4,Wells Fargo,400000,Dakotaport,device_99,2025-01-26 21:19:14,0
104.8,Wells Fargo,440000,New Natalie,device_80,2025-05-10 03:07:58,0
110.53,Chase,410000,South Patrickside,device_25,2025-03-25 13:12:23,0
160.27,Chase,420000,Castillofort,device_100,2025-02-10 18:23:06,0
269.94,Citibank,430000,Cheyennemouth,device_73,2025-05-07 00:57:03,0
2.03,Bank of America,430000,East Brian,device_80,2025-01-25 11:07:40,0
16.7,Capital One,430000,Wallacestad,device_20,2025-04-13 16:36:02,0
217.31,Bank of America,430000,Cummingsside,device_98,2025-01-08 23:24:13,0
61.34,Bank of America,430000,East Luisshire,device_23,2025-04-19 18:23:48,0
83.15,Wells Fargo,440000,North Faithview,device_93,2025-01-23 09:40:02,0
108.78,Capital One,410000,Edwardtown,device_42,2025-02-15 17:16:30,0
113.65,Capital One,420000,Tammyport,device_84,2025-05-04 14:52:25,0
268.44,Capital One,410000,Williamberg,device_85,2025-02-21 01:07:09,0
579.24,Bank of America,420000,Lynnport,device_1,2025-03-03 12:03:08,0
127.35,Citibank,400000,Garrettmouth,device_19,2025-03-21 22:34:09,0
33.86,Capital One,440000,Scotthaven,device_56,2025-02-20 17:38:33,0
211.82,Capital One,410000,Mccormicktown,device_52,2025-04-27 16:39:05,0
5.05,Wells Fargo,440000,West Denise,device_87,2025-01-08 10:29:23,0
26.28,Wells Fargo,400000,Lake Angela,device_71,2025-03-17 22:35:11,0
227.68,Citibank,420000,Sethfort,device_53,2025-05-15 14:15:43,0
29.6,Chase,400000,East Laura,device_72,2025-03-04 04:49:28,0
24.93,Citibank,400000,West Angie,device_87,2025-03-24 18:04:22,0
14.86,Chase,410000,Ellenburgh,device_68,2025-01-19 14:54:01,0
195.98,Wells Fargo,400000,Amyfort,device_33,2025-03-11 09:29:52,0
69.33,Wells Fargo,430000,Nicholaschester,device_70,2025-01-17 18:59:53,0
112.36,Capital One,420000,North Philliptown,device_66,2025-03-06 13:29:39,0
27.32,Bank of America,400000,Wadeport,device_22,2025-01-20 16:26:59,0
141.9,Chase,400000,Holmestown,device_1,2025-01-02 02:50:38,0
142.71,Capital One,430000,Andrewchester,device_77,2025-04-20 07:29:42,0
37.48,Citibank,400000,Oliverville,device_8,2025-05-08 01:28:20,0
52.88,Citibank,440000,Debbieland,device_26,2025-02-06 15:01:40,0
23.53,Chase,440000,Port Donfort,device_43,2025-02-15 14:46:40,0
375.34,Bank of America,400000,North Brandonfort,device_9,2025-02-11 11:38:03,0
103.73,Bank of America,440000,Lake Mariaport,device_83,2025-01-28 23:05:52,0
272.64,Wells Fargo,440000,New Tracystad,device_10,2025-03-28 12:34:18,0
36.15,Wells Fargo,400000,South Mathew,device_59,2025-03-24 17:08:11,0
152.28,Chase,440000,Michaelfurt,device_26,2025-01-10 14:54:30,0
145.18,Citibank,430000,Robertberg,device_81,2025-05-16 11:17:03,0
117.65,Wells Fargo,410000,West Christopher,device_82,2025-03-15 20:32:49,0
337.08,Bank of America,430000,Port Emilyfurt,device_57,2025-01-03 12:11:45,0
50.01,Wells Fargo,430000,New Hectorstad,device_21,2025-05-03 04:44:12,0
14.01,Citibank,410000,Manningfurt,device_93,2025-04-08 23:12:02,0
111.39,Citibank,410000,West Jamestown,device_77,2025-03-07 12:16:18,0
130.68,Bank of America,440000,West Susanport,device_12,2025-02-10 06:14:28,0
85.58,Citibank,430000,Pamelamouth,device_50,2025-05-07 10:57:15,0
23.17,Chase,440000,Jamesmouth,device_90,2025-02-20 16:43:46,0
70.21,Bank of America,420000,Lukeside,device_3,2025-01-01 13:23:14,0
37.42,Capital One,440000,Toddburgh,device_34,2025-03-29 20:19:08,0
55.77,Chase,410000,Ramirezburgh,device_26,2025-04-15 10:26:14,0
103.63,Bank of America,410000,Valenciabury,device_41,2025-01-29 08:10:44,0
136.73,Chase,410000,Brightstad,device_45,2025-01-04 11:28:30,0
26.43,Citibank,400000,Phillipsport,device_60,2025-04-12 19:28:28,0
51.97,Bank of America,430000,Clarkmouth,device_2,2025-01-06 19:53:17,0
31.36,Chase,400000,New James,device_11,2025-01-15 05:57:10,0
22.14,Bank of America,430000,Brownbury,device_15,2025-01-15 02:11:01,0
152.96,Citibank,410000,Port Zacharyfurt,device_66,2025-04-17 20:09:26,0
239.97,Wells Fargo,410000,Jonathanside,device_60,2025-02-13 03:23:38,0
46.24,Capital One,420000,North Nicholeton,device_49,2025-02-09 02:36:19,0
139.14,Chase,430000,East Yvonne,device_10,2025-05-18 19:30:20,0
227.3,Capital One,420000,Deborahside,device_40,2025-01-12 21:25:33,0
187.16,Bank of America,410000,Jonesview,device_75,2025-04-24 16:05:12,0
20.19,Chase,430000,Oliverbury,device_38,2025-04-08 14:04:10,0
313.02,Bank of America,430000,Lake Faithfurt,device_36,2025-04-30 18:57:25,0
47.27,Bank of America,410000,New Kyle,device_58,2025-01-08 06:58:47,0
41.44,Wells Fargo,400000,South Denise,device_51,2025-02-02 10:53:40,0
6.45,Bank of America,410000,Graymouth,device_60,2025-05-08 20:17:18,0
66.59,Citibank,440000,Nathanielfort,device_22,2025-04-08 14:07:54,0
11.54,Bank of America,400000,South Angelamouth,device_21,2025-03-10 07:16:16,0
28.57,Citibank,440000,Carlville,device_69,2025-01-31 17:08:51,0
38.12,Bank of America,410000,New Travis,device_34,2025-02-01 16:59:22,0
165.46,Citibank,410000,West Alexmouth,device_74,2025-03-25 22:05:04,0
208.34,Citibank,440000,Shafferside,device_57,2025-01-09 15:08:20,0
36.02,Citibank,410000,Lake Roberthaven,device_70,2025-03-26 16:47:44,0
195.69,Bank of America,440000,Lake Matthew,device_23,2025-03-20 07:33:47,0
194.65,Wells Fargo,430000,East Grantbury,device_4,2025-04-24 03:33:17,0
144.67,Capital One,430000,New Candace,device_95,2025-03-16 16:26:23,1
15.86,Capital One,440000,New Rosstown,device_93,2025-05-07 20:33:27,0
117.22,Citibank,400000,Juanfort,device_59,2025-03-10 08:32:32,0
290.09,Bank of America,430000,East Kathytown,device_64,2025-02-23 08:17:50,0
114.74,Citibank,440000,Woodton,device_100,2025-04-28 15:08:06,0
40.29,Bank of America,420000,South Michaelburgh,device_98,2025-03-25 07:34:15,1
69.43,Bank of America,410000,Lake Lori,device_24,2025-01-19 16:33:36,0
103.77,Wells Fargo,420000,Robertborough,device_87,2025-04-07 12:55:47,0
71.45,Citibank,420000,Rioschester,device_2,2025-01-05 00:25:56,0
12.78,Capital One,430000,East Janetburgh,device_14,2025-02-08 15:35:04,0
37.41,Citibank,440000,West Dennis,device_20,2025-01-10 17:41:21,0
162.15,Capital One,410000,Lake Chase,device_10,2025-05-06 00:13:45,0
197.63,Chase,420000,North Kristopherhaven,device_73,2025-05-16 08:35:34,0
14.77,Citibank,440000,Michaelfort,device_6,2025-05-03 08:56:44,0
304.46,Capital One,420000,Brendahaven,device_31,2025-02-21 13:22:58,0
39.87,Capital One,440000,Wiseburgh,device_37,2025-03-02 04:24:50,0
108.56,Bank of America,410000,West Victoria,device_17,2025-02-11 17:39:31,0
139.36,Bank of America,420000,West Michael,device_5,2025-01-10 15:13:22,0
167.1,Chase,440000,South Scott,device_56,2025-02-25 15:31:35,0
291.41,Capital One,420000,Tylerbury,device_65,2025-01-08 03:42:16,0
37.53,Chase,420000,Davistown,device_78,2025-01-27 15:50:29,0
195.55,Capital One,440000,East Rachel,device_71,2025-04-15 00:32:33,0
14.12,Bank of America,420000,Rodriguezmouth,device_45,2025-04-21 10:48:03,0
122.09,Capital One,440000,South Jacobtown,device_59,2025-05-10 05:00:09,0
135.47,Bank of America,430000,Katiefurt,device_12,2025-04-21 04:40:25,0
113.23,Chase,410000,East Markland,device_70,2025-05-01 23:33:47,0
29.08,Citibank,430000,Port Gregorymouth,device_26,2025-01-19 23:31:45,0
206.39,Chase,400000,South Maryville,device_79,2025-04-26 07:18:50,0
18.5,Citibank,400000,Port Bradleyton,device_79,2025-04-10 16:34:36,0
5.51,Citibank,430000,Simmonsfort,device_79,2025-02-15 00:09:03,0
126.4,Citibank,440000,Jeannebury,device_20,2025-04-08 17:03:04,0
64.53,Capital One,430000,Huberton,device_65,2025-01-26 04:31:17,0
189.11,Chase,410000,West Clarenceburgh,device_41,2025-03-15 10:21:09,0
48.35,Chase,430000,Aguilarshire,device_96,2025-02-08 23:42:06,1
18.43,Wells Fargo,440000,South Alicia,device_1,2025-03-23 20:12:35,0
181.06,Chase,410000,Clarkville,device_48,2025-01-13 23:50:48,0
79.61,Wells Fargo,400000,South Jamesview,device_85,2025-04-21 08:50:00,0
20.97,Wells Fargo,430000,Lake Rebeccaton,device_49,2025-04-25 15:41:10,0
127.43,Wells Fargo,430000,Melaniechester,device_73,2025-05-21 03:43:39,1
71.56,Chase,420000,West Robinville,device_70,2025-01-04 07:37:05,0
92.71,Wells Fargo,420000,Thomasville,device_35,2025-01-28 21:44:48,0
61.79,Capital One,430000,Lake Jonathan,device_59,2025-01-01 04:54:24,0
176.44,Chase,410000,West Jamesside,device_46,2025-01-22 06:55:12,0
176.94,Capital One,420000,Copelandshire,device_24,2025-01-29 10:59:46,0
123.58,Chase,440000,West Rebeccafort,device_95,2025-05-09 09:58:41,0
11.14,Wells Fargo,430000,Joycechester,device_29,2025-04-24 20:47:22,0
182.54,Chase,440000,West Ericside,device_74,2025-05-01 03:10:28,0
111.17,Wells Fargo,430000,Gonzalezhaven,device_22,2025-03-24 01:30:34,0
119.41,Wells Fargo,410000,Christensenchester,device_69,2025-03-12 14:15:40,0
45.1,Citibank,410000,North Heathermouth,device_44,2025-03-18 15:09:02,0
211.43,Capital One,410000,East Brianhaven,device_52,2025-03-17 05:21:46,0
129.23,Chase,410000,Malonechester,device_44,2025-01-08 13:55:16,0
11.94,Wells Fargo,400000,Conwayton,device_29,2025-04-12 12:37:44,0
52.39,Capital One,400000,Stevenborough,device_72,2025-01-27 18:05:05,0
217.49,Wells Fargo,420000,West Denise,device_4,2025-03-27 10:43:56,0
4.83,Citibank,440000,Wallaceville,device_34,2025-01-16 09:29:28,0
325.49,Capital One,420000,Watsonstad,device_3,2025-02-15 16:51:22,0
113.68,Citibank,420000,East Tracie,device_34,2025-03-26 01:14:13,0
99.8,Chase,420000,South Johnville,device_81,2025-04-13 02:08:45,0
31.55,Capital One,440000,Valerietown,device_10,2025-05-04 16:23:13,0
